Household income,Home Ownership,Count of household members,Household in urban/rural area,population density,Price of Gasoline Affects Travel,Travel is a Financial Burden,Age,Gender,Educational Attainment,More than One Job,Job Category,Count of Car Share Program Usage,Trip Time to Work in Minutes,Best estimate of annual miles,Count of household vehicles,count of children in household,Relationship,Full-Time or Part-Time Worker,Count of Walk Trips,Count of Bike Trips,Level of Physical Activity,Count of adult household members,Public Transportation or Taxi, Passenger to Friend/Family Member or Rental Car, Bicycle or Walk,Race African,Race Asian,Race American Indian,Race Native Hawaiian,Multiple Response Race
8,1,3,2,1,3,2,57,0,4,2,3,0,18,11243.3805602153,5,0,1,1,9,0,2,3,4,4,4,0,0,0,0,0
3,1,2,1,2,1,2,38,1,5,2,2,0,7,18563.3973886912,2,1,1,2,6,0,2,1,4,1,4,0,0,0,0,0
6,1,1,2,1,2,1,57,0,4,2,4,0,15,14319.8316835948,5,0,1,1,7,0,2,1,4,1,4,0,0,0,0,0
8,1,1,1,4,4,5,36,0,4,2,4,0,25,2293.83607866402,2,0,1,1,0,0,3,1,2,1,3,0,0,0,0,0
10,1,4,1,5,4,5,32,0,4,2,4,0,45,12175.3370073206,2,1,1,1,0,0,1,2,2,3,4,0,0,0,0,1
9,1,2,1,6,5,4,47,0,2,2,2,0,14,7182.74532288867,3,0,2,1,7,4,3,2,4,1,1,0,0,0,0,0
11,1,2,1,6,5,5,27,0,4,2,4,0,7,8775.95173082195,3,0,1,1,4,0,1,2,3,3,3,0,0,0,0,0
3,2,1,1,7,3,2,54,1,2,1,4,0,20,9486.86783784443,1,0,1,1,0,0,3,1,4,4,4,0,0,0,0,0
7,2,2,1,6,3,3,50,0,3,2,3,0,10,12983.6102123785,1,0,1,1,3,7,2,2,2,4,3,0,0,0,0,0
7,2,1,1,4,3,3,27,1,4,2,4,0,20,3684.59151153621,1,0,1,1,5,0,3,1,2,4,4,0,0,0,0,1
10,1,2,1,4,3,3,36,0,5,2,4,0,30,19609.5800789326,7,0,1,1,7,0,2,2,4,3,2,0,1,0,0,0
7,1,2,1,2,3,3,32,1,4,2,4,0,15,20626.8396070655,2,0,1,1,5,0,1,2,2,3,4,0,0,0,0,0
10,1,2,1,6,5,3,57,1,4,2,4,0,27,15364.7174000055,2,0,1,1,0,0,2,2,2,1,2,0,0,0,0,0
7,1,3,1,3,2,2,64,1,5,2,4,0,40,9638.74786567572,3,0,1,1,2,1,2,3,4,4,4,0,0,0,0,0
6,1,2,2,1,2,2,30,0,3,2,4,0,40,21805.8070544794,1,0,1,1,0,0,2,1,4,3,4,0,0,0,0,0
7,2,3,1,5,3,4,31,1,5,2,4,0,18,6521.93809702697,2,1,1,1,7,0,2,2,2,1,4,0,1,0,0,0
7,1,2,1,5,5,4,63,0,3,2,1,0,8,25361.4165511275,2,0,2,1,3,0,2,2,2,3,4,0,0,0,0,0
9,1,1,1,6,3,2,64,1,3,2,4,0,120,5666.9123720403,1,0,1,1,6,0,2,1,3,3,3,0,0,0,0,0
7,2,3,1,2,3,3,42,0,2,2,3,0,5,15618.0278307712,2,0,2,1,0,0,2,2,4,3,4,0,0,0,0,0
11,1,2,1,6,3,3,56,0,3,2,4,0,15,8666.97894229646,2,0,1,1,3,0,2,2,3,3,3,0,0,1,0,0
6,2,1,1,8,1,1,48,0,3,2,4,0,40,4592.63845684435,1,0,1,1,5,1,2,1,2,1,4,0,1,0,0,0
10,1,2,1,4,2,3,52,1,5,2,4,0,45,13767.7479463795,3,0,1,1,4,0,3,2,1,4,4,0,0,0,0,0
10,1,3,1,5,2,3,19,1,3,2,1,0,20,10565.8776546057,4,0,3,2,5,0,2,3,3,1,4,0,1,0,0,0
10,1,5,1,6,2,3,37,1,3,2,1,0,15,23370.9004529457,5,0,1,1,0,0,3,3,4,1,4,0,0,0,0,0
10,2,2,1,8,4,3,31,0,3,2,4,0,30,16503.0201017918,2,0,1,1,35,2,2,2,3,4,4,0,0,0,0,0
10,1,4,1,4,5,3,42,0,4,2,4,0,40,24000.0,3,0,1,1,0,1,1,2,2,3,1,0,0,0,0,0
10,1,4,1,5,4,4,52,0,5,2,4,0,32,18185.1298122167,2,0,1,1,0,0,2,2,4,3,4,0,0,0,0,0
7,1,7,1,3,2,3,23,0,3,2,1,0,7,8975.46545517434,8,1,3,2,0,0,2,6,4,1,3,0,0,0,0,0
7,1,2,1,2,3,4,62,1,4,2,4,0,35,24390.7774306197,2,0,2,1,3,0,2,2,4,1,4,0,0,0,0,0
9,1,2,1,6,1,3,49,0,2,2,3,0,35,5037.85212041011,2,0,2,1,7,0,2,2,4,1,4,0,0,0,0,0
7,1,2,1,6,2,2,59,1,2,2,3,0,30,17026.7905551499,5,0,1,2,7,0,2,2,4,1,4,0,0,0,0,0
8,1,3,1,4,2,2,29,1,4,2,4,0,50,24960.7778651954,2,1,1,1,2,0,2,2,1,1,4,0,0,0,0,0
8,1,3,1,6,4,4,32,1,3,2,2,0,25,11422.4420066333,3,0,5,1,6,1,1,3,4,3,4,0,0,0,0,0
6,1,2,1,5,3,4,62,1,3,2,2,0,15,13090.8279295938,2,0,1,1,0,0,2,2,4,3,4,0,0,0,0,0
4,1,2,2,1,1,1,67,0,1,2,3,0,30,16070.6670072212,2,0,1,1,0,0,2,2,4,1,4,0,0,0,0,0
7,1,2,1,4,1,3,56,0,4,2,1,0,15,16204.1519458409,3,0,1,1,7,0,2,2,2,4,1,1,0,0,0,0
8,1,1,1,6,2,3,60,0,5,2,4,0,23,512.450791560746,2,0,1,1,0,0,2,1,2,1,4,0,0,0,0,0
6,2,1,1,4,3,4,35,0,5,2,4,0,15,10320.2739429171,1,0,1,1,10,0,2,1,3,1,4,0,0,0,0,0
9,1,1,1,5,3,3,44,0,5,2,4,0,40,7840.74618914513,2,0,1,1,0,0,3,1,2,2,4,0,0,0,0,0
11,1,3,1,6,3,3,44,1,5,2,4,0,60,664.287451565342,2,0,2,1,2,0,3,2,1,4,4,0,1,0,0,0
10,1,2,2,2,4,4,57,0,5,2,4,0,15,11030.9983263321,6,0,2,1,4,0,3,2,1,1,3,0,0,0,0,0
11,1,4,1,5,5,5,32,0,4,2,4,0,20,9191.38739052002,3,1,1,1,6,0,3,2,4,1,4,0,0,0,0,0
7,1,2,2,1,4,4,50,1,5,2,4,0,5,14458.7660939393,5,0,2,1,3,0,1,2,4,3,2,0,0,0,0,0
7,2,2,1,8,3,2,28,0,4,1,1,0,15,5289.84253875361,2,0,2,1,2,0,3,2,4,4,4,0,0,0,1,0
5,2,4,1,6,1,1,29,1,3,2,4,0,15,5819.94847778965,2,0,1,1,15,0,1,2,3,1,4,1,0,0,0,0
7,1,2,2,2,4,4,58,0,5,2,4,0,65,24516.6160671357,3,0,2,1,3,0,2,2,4,4,4,0,0,0,0,0
7,1,4,1,3,2,3,21,0,3,2,1,0,5,1197.5137098747,4,0,3,2,4,0,2,4,3,3,2,0,0,0,0,0
7,1,2,2,2,2,4,70,0,4,2,1,0,7,7694.41215652479,2,0,2,1,10,0,2,2,2,1,4,0,0,0,0,0
10,1,2,2,1,3,3,32,0,4,2,4,0,25,29600.3659252955,2,0,1,1,3,0,2,2,2,3,1,0,0,0,0,0
7,1,3,2,1,1,1,44,1,4,2,4,0,17,20318.4137177847,2,0,1,1,5,0,2,2,4,3,4,0,0,0,0,0
7,2,2,1,4,4,4,63,0,3,2,3,0,15,11034.1666984529,2,0,1,1,5,0,3,2,1,1,2,0,0,0,0,0
6,2,1,1,6,3,2,58,0,3,1,4,0,14,14639.5201356142,1,0,1,1,7,0,2,1,4,1,4,0,0,0,0,0
4,2,5,1,5,4,4,26,0,3,2,4,0,12,16481.5245768576,1,3,2,1,5,0,3,2,3,1,4,0,0,0,0,0
7,1,3,2,1,2,3,41,1,5,2,4,0,15,108000.0,3,0,1,1,3,3,2,2,4,1,3,0,0,0,0,0
4,1,1,2,1,4,4,64,1,3,2,1,0,15,15100.9430713454,1,0,1,2,1,0,2,1,2,1,4,1,0,0,0,0
9,1,2,2,2,1,1,51,1,2,2,4,0,15,6064.91580848194,2,0,2,2,8,0,3,2,4,4,4,0,0,0,0,0
4,2,2,1,6,3,3,44,1,2,2,2,0,30,7797.7827264003,1,1,1,1,2,0,3,1,1,3,4,1,0,0,0,0
4,1,2,1,2,2,2,39,1,2,2,1,0,20,18545.4545454545,3,0,1,1,0,0,2,2,4,1,4,0,0,0,0,0
7,1,1,1,4,3,4,49,1,4,2,4,0,45,24207.7007138636,1,0,1,1,3,0,2,1,3,3,3,0,0,0,0,0
8,1,2,1,6,2,3,67,1,4,2,4,0,15,1989.90316397481,2,0,2,1,4,0,2,2,3,3,2,0,0,0,0,0
11,1,2,2,1,5,5,44,1,4,2,4,0,50,24448.0540716073,7,0,1,1,14,0,2,2,4,4,4,0,0,0,0,0
8,1,5,1,6,4,2,54,1,3,2,4,0,3,6220.65605692015,5,0,1,1,0,0,2,5,4,1,4,0,0,0,0,0
8,1,1,1,4,3,3,47,1,5,2,4,0,20,23937.701988219,2,0,1,1,2,0,2,1,2,1,2,0,0,0,0,0
8,1,2,2,1,2,3,73,0,3,2,3,0,5,1910.22130714428,3,0,2,2,9,0,3,2,4,4,4,0,0,0,0,0
5,2,1,1,5,1,2,25,0,5,2,4,0,2,12953.3333333333,2,0,1,1,10,0,2,1,3,3,3,0,0,0,0,0
9,1,2,1,6,3,3,62,1,4,1,2,0,5,5774.91948489252,2,0,2,2,0,0,2,2,4,4,4,0,0,0,0,0
8,1,5,2,1,3,3,37,1,4,2,4,0,25,10161.546476993,2,1,1,1,7,0,3,2,4,4,4,0,0,0,0,0
11,1,2,1,2,5,5,72,0,5,2,4,0,37,6674.80336157558,3,0,1,1,7,0,3,2,2,2,4,0,0,0,0,0
8,1,4,1,7,2,2,57,0,3,2,4,0,50,16709.8984761614,2,0,2,1,0,0,2,2,3,4,2,0,0,0,0,0
7,1,1,1,4,5,4,38,0,5,2,4,0,20,4200.0,2,0,1,1,3,0,2,1,4,4,4,0,0,0,0,0
10,1,2,2,2,4,2,44,0,4,2,1,0,55,10990.6063636677,4,0,1,1,5,0,2,2,2,3,4,0,0,0,0,0
10,1,2,2,2,4,4,64,1,5,2,4,0,10,9432.05328166263,2,0,2,1,14,2,3,2,2,1,1,0,0,0,0,0
7,1,2,2,1,2,2,58,1,4,2,4,0,15,12619.2425306258,3,0,1,1,14,0,2,2,4,1,4,0,0,0,0,0
5,2,1,1,3,3,2,27,1,4,1,4,0,15,17297.9578020735,1,0,1,1,30,0,2,1,4,4,4,0,0,0,0,0
6,1,2,2,2,3,3,66,0,5,2,4,0,12,4647.09443682251,2,0,2,2,0,0,2,2,2,1,4,0,0,0,0,0
6,1,4,1,4,3,2,39,0,2,2,3,0,10,7269.90516765322,2,0,2,1,0,0,2,2,4,4,4,0,0,0,0,0
8,1,2,1,4,4,4,32,0,4,2,1,0,60,7767.60681371618,3,0,1,1,4,0,3,2,4,1,4,0,0,0,0,0
4,1,2,1,2,1,2,64,1,2,2,1,0,6,32726.9810441717,3,0,2,1,0,0,1,2,2,1,4,0,0,0,0,0
5,1,2,2,1,3,2,46,0,2,2,3,0,30,13246.6649256994,3,0,1,1,1,0,2,2,4,1,2,0,0,0,0,0
11,1,2,1,2,4,3,59,0,4,2,4,0,20,3500.0,5,0,1,1,2,0,2,2,2,3,4,0,0,0,0,0
6,1,1,1,4,1,1,42,1,2,2,2,0,50,17491.0816343282,1,0,1,1,0,0,2,1,4,1,4,0,0,0,0,0
1,2,1,1,6,4,4,21,1,3,2,2,0,10,12696.7847311425,1,0,1,1,7,0,2,1,1,1,3,0,0,0,0,1
2,2,1,1,4,4,2,72,1,5,2,4,0,3,1018.26605286378,1,0,1,1,8,0,2,1,2,1,4,0,0,0,0,0
5,2,2,1,4,2,3,28,1,5,2,4,0,45,12525.5289588346,2,0,5,1,3,0,2,2,4,4,4,0,0,0,0,0
9,1,2,2,1,4,4,67,0,3,2,1,0,10,6982.75915337436,6,0,1,1,14,0,2,2,2,1,4,0,0,0,0,0
7,2,1,1,5,4,5,37,1,4,1,2,0,28,338.074210521335,1,0,1,1,0,0,2,1,3,4,4,0,0,0,0,0
8,2,3,1,2,1,2,53,1,4,2,4,0,40,53562.7373800651,3,0,1,1,5,0,2,3,4,4,4,0,0,0,0,0
10,1,3,2,1,3,4,64,0,5,1,4,0,45,24854.438877219,4,0,1,2,7,0,2,3,4,4,4,0,0,0,0,0
7,1,2,2,2,4,2,65,1,5,2,4,0,30,18754.5916634752,4,0,2,2,3,0,2,2,4,2,4,0,0,0,0,0
9,1,2,1,4,4,4,61,0,5,2,4,0,55,32439.1309722406,4,0,1,1,5,2,2,2,4,4,4,0,0,0,0,0
7,1,1,1,6,5,5,45,0,4,2,4,0,15,19537.0185903209,1,0,1,1,0,0,3,1,2,2,4,0,0,0,0,0
4,2,2,1,6,3,3,30,1,2,2,1,0,60,23039.4532506884,2,0,5,1,1,0,3,2,3,3,2,0,0,0,0,0
6,1,2,2,2,4,5,56,1,3,2,1,0,18,20211.0109722331,2,0,2,2,2,0,2,2,2,4,3,0,0,0,0,0
6,1,1,1,3,3,4,81,0,5,2,4,0,40,9400.0,1,0,1,2,7,2,2,1,4,3,4,0,0,0,0,0
10,1,3,1,7,3,5,51,0,4,2,4,0,5,200000.0,2,0,1,1,35,6,2,3,4,4,4,0,0,0,0,0
11,1,2,1,6,4,4,69,0,5,2,1,0,30,34892.2703653632,3,0,1,1,4,0,2,2,2,3,3,0,0,0,0,0
11,1,2,1,4,1,3,51,1,4,2,4,0,15,14763.4930790919,2,0,2,2,1,3,3,2,2,3,3,0,0,0,0,0
7,1,4,1,3,3,4,34,0,5,1,3,0,15,17396.9967554351,3,0,1,1,3,0,2,3,2,1,3,0,0,0,0,0
4,2,4,1,4,4,4,46,1,3,1,1,0,23,44147.0786697229,2,0,1,1,0,0,3,1,2,4,4,0,0,0,0,0
4,1,1,2,2,2,2,64,1,3,2,4,0,20,15539.33625935,1,0,1,2,0,0,2,1,4,1,4,0,0,0,0,0
6,2,5,1,6,1,1,38,0,2,2,3,0,20,21010.9846816232,2,0,1,1,2,2,2,2,3,4,4,0,0,0,0,0
6,1,2,1,8,1,1,78,0,2,2,3,0,20,507.006553143801,1,0,1,1,7,0,2,2,1,1,4,0,1,0,0,0
11,1,4,1,5,2,3,52,0,5,1,4,0,25,16205.6408406006,4,0,1,1,0,0,2,4,3,4,2,0,0,0,0,0
10,1,2,1,4,4,4,69,0,5,2,4,0,12,6476.72607733487,2,0,1,1,15,0,2,2,2,3,2,0,1,0,0,0
11,1,3,1,6,5,4,48,1,5,2,4,0,20,12703.1046538589,2,0,2,2,1,0,2,2,3,3,2,0,0,0,0,0
8,1,2,1,7,4,4,44,1,3,2,1,0,15,25403.3933979245,2,0,2,1,4,1,2,2,3,1,3,1,0,0,0,0
6,2,1,1,4,4,4,32,0,5,2,4,0,35,15729.8473263618,1,0,1,1,2,0,2,1,4,3,4,0,0,0,0,0
8,1,4,1,3,3,3,44,0,4,2,4,0,30,28934.4357540332,3,1,2,1,1,0,1,2,4,4,4,0,0,0,0,0
4,1,2,1,4,5,3,27,1,4,2,1,0,25,18217.3880214015,2,0,1,1,1,0,3,2,2,3,4,0,0,0,0,0
9,1,4,1,5,4,2,36,0,4,2,1,0,20,14752.3877333043,2,1,2,1,3,0,2,2,1,3,3,0,0,0,0,0
7,1,2,1,5,2,2,28,0,4,2,2,0,20,6284.0749018583,2,0,1,1,7,0,2,2,2,4,4,0,0,0,0,0
11,1,4,1,4,4,3,53,0,4,2,4,0,55,8669.19082948206,3,0,1,1,0,0,2,3,3,3,4,0,1,0,0,0
5,1,2,1,5,1,2,59,1,2,2,1,0,20,7004.62098788096,2,0,1,1,7,0,3,2,3,4,4,0,0,0,0,0
7,2,4,1,7,4,4,31,1,3,2,4,0,15,12121.532602925,2,1,1,1,4,0,1,2,2,1,1,0,0,0,0,0
9,1,2,1,5,4,3,38,0,3,2,4,0,35,14059.4308889781,2,0,3,1,7,0,3,2,4,3,4,1,0,0,0,0
5,2,1,1,6,1,1,52,1,4,2,4,0,35,200000.0,2,0,1,1,17,0,2,1,1,3,2,0,0,0,0,0
8,1,2,1,3,5,1,59,1,3,2,4,0,10,11778.647038086,2,0,2,1,0,0,3,2,4,2,4,0,0,0,0,0
8,1,4,1,3,2,2,38,1,4,2,1,0,5,18728.8501187002,3,2,1,1,5,0,2,2,1,4,4,0,0,0,0,0
9,1,1,1,1,4,3,48,0,4,2,4,0,5,23954.789296805,1,0,1,1,5,4,2,1,4,4,4,0,0,0,0,0
7,1,2,1,6,1,1,56,1,5,2,4,0,60,13819.8016579824,2,0,1,1,0,0,2,2,4,1,4,0,0,0,0,0
7,1,2,1,5,3,4,28,0,4,2,4,0,25,11435.3926624656,2,0,2,1,10,14,3,2,3,1,3,0,0,0,0,0
10,1,2,2,1,4,4,39,0,2,2,1,0,45,22780.2091024274,4,0,2,1,0,0,2,2,4,4,4,0,0,0,0,0
10,1,4,1,4,4,4,36,0,4,2,4,0,20,3635.48027766546,2,2,2,1,10,0,3,2,1,1,3,0,0,0,0,0
5,1,1,1,2,1,1,57,1,4,2,4,0,10,27128.9786181427,2,0,1,1,0,0,2,1,4,1,4,0,0,0,0,0
5,2,1,1,6,4,4,63,1,2,2,3,0,10,4222.90405626187,1,0,1,2,0,0,1,1,2,3,4,1,0,0,0,0
9,1,4,1,3,4,3,22,1,4,2,2,0,25,5676.8981535734,4,0,7,1,2,0,1,4,4,1,4,0,0,0,0,0
5,1,4,1,2,3,3,38,1,2,2,2,0,75,14420.3936677514,4,0,3,1,2,0,2,3,4,4,4,0,0,0,0,0
10,2,3,1,5,1,3,47,0,5,2,4,0,30,11458.9475445993,2,0,1,1,3,0,2,1,1,1,3,0,0,0,0,0
10,1,2,2,1,4,3,65,0,5,2,4,0,20,4976.55465611965,6,0,1,1,7,0,3,2,4,1,2,0,0,0,0,0
9,1,1,1,6,3,3,48,0,5,2,4,0,45,15032.5886635201,1,0,1,1,7,0,3,1,4,2,2,0,0,0,0,0
8,1,2,2,1,4,3,61,0,5,2,4,0,5,28506.8090377303,3,0,1,1,20,0,2,2,4,1,4,0,0,0,0,0
10,1,6,1,3,5,5,37,0,4,2,4,0,35,21057.474682418,3,2,1,1,3,1,2,3,2,4,4,0,0,0,0,0
5,2,1,1,7,1,2,23,1,5,2,4,0,5,15506.2879721525,1,0,1,1,5,0,2,1,3,1,3,0,0,0,0,0
8,1,2,1,5,3,3,54,1,4,2,4,0,50,23692.1919721509,4,0,1,1,2,0,2,2,3,1,2,0,0,0,0,0
7,1,3,1,6,3,3,61,0,3,2,4,0,85,40055.0735730815,3,0,2,1,2,0,2,3,3,3,1,0,0,0,0,0
10,1,3,1,5,2,3,35,0,5,2,4,0,20,12167.6501450145,3,0,2,1,7,1,2,2,3,3,2,0,0,0,0,0
6,2,1,1,6,5,3,52,1,5,2,4,0,10,15455.2866713067,1,0,1,1,6,0,2,1,3,4,3,0,0,0,0,0
5,1,2,1,5,2,3,40,0,3,2,4,0,15,4200.0,2,0,1,1,0,0,2,1,2,3,4,0,0,0,0,0
8,1,3,1,5,4,2,47,0,4,2,4,0,15,10443.6863981723,3,0,1,1,0,0,2,3,4,4,4,0,0,0,0,0
6,1,1,1,5,2,2,39,0,3,1,4,0,8,10870.9502104365,2,0,1,1,2,0,2,1,2,1,3,0,0,0,0,0
11,1,3,1,3,5,5,47,0,5,2,4,0,15,11015.1109751659,3,0,1,1,7,0,2,3,1,4,4,0,0,0,0,0
5,1,3,1,3,3,2,58,1,2,2,2,0,20,9056.81419390789,3,0,2,1,0,0,1,3,4,1,4,0,0,0,0,0
9,1,3,1,3,4,4,29,0,3,1,2,0,5,7087.61468384133,5,0,3,1,0,0,3,3,4,1,2,0,0,0,0,0
4,1,1,2,1,4,4,73,1,3,1,2,0,40,17931.8835859145,1,0,1,2,2,0,2,1,4,3,4,0,0,0,0,0
11,1,1,1,6,2,2,56,0,4,2,4,0,22,9314.23358239907,2,0,1,1,25,0,3,1,1,4,4,0,0,0,0,0
9,1,2,1,6,2,3,42,0,4,2,1,0,20,31142.3189750864,2,0,1,1,4,0,3,2,4,4,3,0,0,0,0,0
8,1,2,1,6,5,4,34,1,3,2,4,0,25,15787.0522980835,2,0,1,1,0,0,2,2,3,3,4,0,0,0,0,0
5,1,3,1,4,1,3,52,1,3,2,4,0,7,8569.3317933674,2,0,1,1,28,0,2,3,1,4,2,0,0,0,0,0
10,1,5,1,2,4,2,34,0,4,2,4,0,25,47765.7809531936,3,0,1,1,20,2,2,2,2,3,4,0,0,0,0,0
8,1,3,1,6,4,3,27,0,3,2,1,0,90,11494.2353336434,3,0,1,1,7,1,2,3,3,3,3,0,0,0,0,0
8,1,2,1,6,1,3,42,1,4,1,4,0,25,11051.8893562739,2,0,1,1,3,0,3,2,4,4,4,0,0,0,0,0
11,1,4,1,6,2,4,52,1,5,2,4,0,8,10444.3497907149,3,0,2,1,5,1,3,3,3,3,3,0,0,0,0,1
6,1,2,2,2,3,2,35,0,3,2,4,0,12,12706.8378050903,2,0,1,1,1,0,3,2,2,1,4,0,0,0,0,0
8,2,3,1,6,4,4,31,1,4,2,2,0,15,4791.1463557588,2,1,1,1,14,0,3,2,3,3,3,0,0,0,0,0
11,1,3,1,6,5,5,29,1,5,2,4,0,20,11636.7823971674,2,0,3,1,0,0,3,3,3,3,4,0,0,0,0,0
10,1,2,1,6,2,2,57,0,3,2,4,0,30,8796.1684667986,3,0,1,1,5,0,2,2,2,1,4,0,0,0,0,0
7,1,2,1,6,2,3,75,0,5,1,1,0,15,6885.50708437636,2,0,1,2,8,0,3,2,4,4,3,0,0,0,0,0
6,1,2,1,2,1,1,63,0,3,2,4,0,45,11418.7347912351,3,0,2,1,0,0,2,2,2,3,4,0,0,0,0,0
10,1,3,1,5,3,3,57,0,3,2,4,0,20,9708.75902344891,4,0,2,1,7,0,2,3,2,3,3,0,0,0,0,0
6,2,1,2,1,1,2,54,0,3,2,3,0,22,30672.1638799828,2,0,1,1,0,0,2,1,4,3,4,0,0,0,0,0
6,1,3,1,2,3,1,29,1,3,1,1,0,25,200000.0,2,1,2,1,1,0,2,2,2,1,4,0,0,0,0,0
6,1,1,1,6,2,1,41,1,5,1,4,0,40,10803.8995530309,1,0,1,1,2,0,3,1,1,4,4,0,0,0,0,0
5,1,2,2,1,2,2,63,0,2,2,4,0,15,1484.53652959558,2,0,1,2,7,0,3,2,4,1,4,0,0,0,0,0
7,1,2,1,4,4,4,61,1,5,2,4,0,25,749.353710140355,2,0,1,2,4,2,3,2,2,2,3,0,0,0,0,0
7,1,2,1,5,4,4,59,0,4,2,3,0,15,8835.28303574966,2,0,1,1,9,2,2,2,1,4,4,0,0,0,0,0
5,2,1,1,6,4,5,28,0,4,2,4,0,2,4525.36772431111,1,0,1,1,7,1,2,1,3,1,2,0,0,0,0,0
1,2,2,1,6,5,1,20,1,3,1,1,0,21,22068.1550745776,2,0,1,2,0,0,2,2,4,4,4,0,0,0,0,0
7,1,1,1,6,2,3,55,1,4,2,4,0,21,13193.447549419,1,0,1,1,0,0,2,1,3,3,4,0,0,0,0,0
4,2,2,2,1,4,4,44,1,3,2,2,0,25,18158.1451364337,1,0,1,1,15,0,1,2,4,3,4,0,0,0,0,0
9,1,3,2,3,4,4,39,1,5,2,4,0,30,16780.0654480898,2,1,2,1,0,0,1,2,4,4,4,0,1,0,0,0
1,2,4,1,6,2,4,25,1,2,1,1,0,5,62042.7021429761,1,1,1,2,0,0,3,2,4,1,2,0,0,0,0,0
9,1,5,1,4,2,2,57,0,4,2,4,0,45,13245.2873401992,4,0,1,1,2,0,2,4,2,3,4,0,0,0,0,0
5,2,2,1,6,1,2,27,0,4,2,4,5,20,11354.5458646595,2,0,2,1,0,0,2,2,2,3,3,0,0,0,0,0
6,1,2,1,3,2,4,52,1,3,2,4,0,16,6712.39915215372,3,0,1,1,16,0,2,2,4,2,4,1,0,0,0,0
7,1,5,1,4,2,1,46,0,3,1,1,0,30,7070.7636194191,4,0,3,1,0,0,2,4,4,4,4,0,0,0,0,0
6,1,1,1,6,1,2,28,0,3,2,1,0,10,8725.99372363151,2,0,1,1,4,2,3,1,4,4,4,0,0,0,0,0
4,2,2,1,5,5,5,30,1,5,2,4,0,10,14995.4555435713,1,0,2,1,1,0,2,2,3,1,3,0,1,0,0,0
8,1,3,1,6,4,3,56,1,4,2,4,0,50,8643.84973327146,3,0,2,1,5,0,2,2,1,3,4,0,0,0,0,0
11,1,5,1,6,5,4,38,0,5,2,4,0,40,11104.1312008255,2,1,1,1,1,0,3,2,3,3,3,0,0,0,0,0
4,2,1,1,6,1,2,31,1,3,2,1,0,25,17477.3015968247,1,0,1,1,0,0,2,1,1,1,4,1,0,0,0,0
11,2,3,1,6,4,4,32,0,5,2,4,0,30,13453.4932687628,2,1,1,1,2,4,3,2,3,3,3,0,0,0,0,0
10,1,2,1,4,3,3,49,0,4,2,4,0,4,10189.1963369871,4,0,1,1,10,0,2,2,4,4,4,0,0,0,0,0
3,2,2,1,7,5,4,24,0,4,2,4,0,10,9268.96331757626,2,0,1,1,3,0,2,2,4,4,4,0,0,0,0,0
6,1,1,1,4,2,2,61,0,3,2,3,0,30,18015.7859351099,1,0,1,1,0,0,3,1,4,4,4,0,0,0,0,0
7,1,2,1,5,4,3,58,1,3,2,4,0,20,9839.37114694832,3,0,1,1,1,0,3,1,2,3,4,0,0,0,0,0
11,1,3,1,5,5,5,54,0,5,2,4,0,60,13751.7587783797,3,0,1,1,4,0,2,2,2,3,4,0,0,0,0,0
8,1,3,1,5,4,1,49,1,4,2,4,0,60,38629.0172640199,4,0,1,1,2,0,2,2,2,2,3,0,0,0,0,0
6,2,2,1,5,1,2,30,1,4,2,2,0,25,6086.41078128588,2,0,1,1,16,0,2,2,4,4,4,0,0,0,0,0
7,2,2,1,6,2,3,28,0,5,2,3,0,3,18025.8666673274,2,0,1,1,7,0,3,2,4,4,4,0,0,0,0,0
9,1,4,1,4,3,3,33,1,3,2,4,0,20,6093.4058536264,2,1,1,1,4,0,2,2,2,1,4,0,0,0,0,0
7,2,1,1,6,2,3,37,0,4,2,4,0,10,7117.46444804731,1,0,1,1,0,0,2,1,4,4,4,0,0,0,0,0
3,1,1,2,3,3,3,25,1,3,2,4,0,35,15972.3389040266,2,0,1,1,5,0,2,1,4,4,4,1,0,0,0,0
9,1,2,2,2,2,2,62,0,2,2,3,0,15,7000.0,3,0,1,1,0,0,3,2,1,3,4,0,0,0,0,0
11,1,2,1,4,3,3,65,1,5,2,4,0,10,4736.12183849749,2,0,1,1,6,0,2,2,3,3,4,0,0,0,0,0
7,1,4,1,3,5,4,34,0,3,2,1,0,15,821.774573541389,2,0,1,1,5,0,3,2,3,3,3,0,0,0,0,0
5,1,5,1,6,1,1,36,1,2,2,1,0,25,10792.0423379228,2,0,3,1,0,0,3,3,4,4,4,0,0,0,0,0
8,1,2,2,1,4,2,55,0,3,2,3,0,10,5164.3115931542,5,0,2,1,20,0,2,2,2,3,4,0,0,0,0,0
8,2,3,1,4,1,3,23,1,3,2,1,0,30,10211.9540946222,2,0,3,2,0,0,1,2,4,1,4,1,0,0,0,0
10,1,2,1,6,5,5,26,1,5,2,4,0,27,16972.6321775225,2,0,1,1,3,1,3,2,3,3,4,0,0,0,0,0
6,1,1,1,5,2,3,74,0,3,2,3,0,15,14348.7041097316,2,0,1,2,1,0,2,1,4,1,4,0,0,0,0,0
11,1,2,1,8,3,3,53,1,5,2,4,0,20,1000.0,2,0,2,1,7,0,2,2,3,4,4,0,0,0,0,0
5,2,1,1,6,2,3,56,1,4,2,4,0,8,16336.4372075208,1,0,1,2,14,5,2,1,3,1,3,0,0,0,0,0
